representative_label_by_embedding,count,representative_label_by_count,count,total_count,cluster
static method,3,static method,3,3,['static method']
input processing,3,input processing,3,3,['input processing']
fake tensor,3,fake tensor,3,3,['fake tensor']
graph mode,3,graph mode,3,3,['graph mode']
function compilation,3,function compilation,3,3,['function compilation']
rocmlib,3,rocmlib,3,3,['rocmlib']
fusion,3,fusion,3,3,['fusion']
arm64,3,arm64,3,5,"['arm64', 'arm32']"
bytecode,3,bytecode,3,3,['bytecode']
hparams,3,hparams,3,3,['hparams']
gcc compatibility,3,gcc compatibility,3,3,['gcc compatibility']
documentation request,2,documentation needed,3,7,"['documentation needed', 'documentation suggestion', 'documentation request']"
glibc compatibility,3,glibc compatibility,3,3,['glibc compatibility']
composite,3,composite,3,3,['composite']
surefire plugin,3,surefire plugin,3,3,['surefire plugin']
patch release,3,patch release,3,3,['patch release']
container bean,3,container bean,3,3,['container bean']
mock server,3,mock server,3,3,['mock server']
web driver,3,web driver,3,3,['web driver']
xml soap,3,xml soap,3,3,['xml soap']
ci infrastructure,3,ci infrastructure,3,3,['ci infrastructure']
xml bind,3,xml bind,3,3,['xml bind']
charset,3,charset,3,3,['charset']
retry mechanism,3,retry mechanism,3,6,"['retry mechanism', 'retry strategy']"
spring java format,3,spring java format,3,3,['spring java format']
api response,3,api response,3,3,['api response']
jwt realm,3,jwt realm,3,3,['jwt realm']
rest esql,3,rest esql,3,3,['rest esql']
ec2 discovery,3,ec2 discovery,3,3,['ec2 discovery']
search api,3,search api,3,3,['search api']
codec issue,3,codec issue,3,3,['codec issue']
array access,3,array access,3,3,['array access']
bean resolution,3,bean resolution,3,3,['bean resolution']
bean injection,3,bean injection,3,3,['bean injection']
type compatibility,3,type compatibility,3,3,['type compatibility']
osx,3,osx,3,3,['osx']
metadata parsing,3,metadata parsing,3,3,['metadata parsing']
v select,3,v select,3,3,['v select']
gd extension,3,gd extension,3,3,['gd extension']
xml processing,3,xml processing,3,3,['xml processing']
sql analysis,3,sql analysis,3,3,['sql analysis']
schema cache,3,schema cache,3,3,['schema cache']
editor performance,2,editor performance,2,2,['editor performance']
a11y issues,2,a11y issues,2,2,['a11y issues']
webgl,2,webgl,2,2,['webgl']
reconnection,2,reconnection,2,2,['reconnection']
issue report,2,issue report,2,2,['issue report']
expansion,2,expansion,2,2,['expansion']
filesystem error,2,filesystem error,2,4,"['filesystem error', 'filesystem issue']"
ansi color,2,ansi color,2,2,['ansi color']
xtermjs,2,xtermjs,2,2,['xtermjs']
step over,2,step over,2,2,['step over']
mouse wheel,2,mouse wheel,2,2,['mouse wheel']
browser interaction,2,browser interaction,2,2,['browser interaction']
quick input,2,quick input,2,2,['quick input']
output view,2,output view,2,2,['output view']
dev container,2,dev container,2,2,['dev container']
agent,2,agent,2,2,['agent']
chat widget,2,chat widget,2,2,['chat widget']
multi root workspace,2,multi root workspace,2,2,['multi root workspace']
voice input,2,voice input,2,2,['voice input']
wording suggestion,2,wording suggestion,2,2,['wording suggestion']
redirect issue,2,redirect issue,2,2,['redirect issue']
production bug,2,production bug,2,2,['production bug']
production mode,2,production mode,2,2,['production mode']
gomaxprocs,2,gomaxprocs,2,2,['gomaxprocs']
root certificates,2,root certificates,2,2,['root certificates']
auto collected,2,auto collected,2,2,['auto collected']
script test,2,script test,2,2,['script test']
malloc,2,malloc,2,2,['malloc']
atomic ops,2,atomic ops,2,2,['atomic ops']
goroot,2,goroot,2,2,['goroot']
internal tests,2,internal tests,2,2,['internal tests']
doc suggestion,2,doc suggestion,2,2,['doc suggestion']
multiline comment,2,multiline comment,2,2,['multiline comment']
map iteration,2,map iteration,2,2,['map iteration']
external link,2,external link,2,2,['external link']
os issue,2,os issue,2,4,"['os issue', 'os issues']"
pthread,2,pthread,2,2,['pthread']
receiver,2,receiver,2,2,['receiver']
skip test,2,skip test,2,2,['skip test']
alpine,2,alpine,2,2,['alpine']
amd64,2,amd64,2,2,['amd64']
heap profile,2,heap profile,2,2,['heap profile']
doc link,2,doc link,2,2,['doc link']
netip,2,netip,2,2,['netip']
json schema,2,json schema,2,2,['json schema']
cover,2,cover,2,2,['cover']
command consistency,2,command consistency,2,2,['command consistency']
context cancellation,2,context cancellation,2,2,['context cancellation']
code migration,2,code migration,2,2,['code migration']
os interface,2,os interface,2,2,['os interface']
incomplete implementation,2,incomplete implementation,2,2,['incomplete implementation']
push failure,2,push failure,2,2,['push failure']
sql package,2,sql package,2,2,['sql package']
go imports,2,go imports,2,2,['go imports']
header management,2,header management,2,2,['header management']
sha3,2,sha3,2,2,['sha3']
testability,2,testability,2,2,['testability']
version upgrade,2,version upgrade,2,2,['version upgrade']
test timeout,2,test timeout,2,2,['test timeout']
log analysis,2,log analysis,2,2,['log analysis']
tcp keepalive,2,tcp keepalive,2,2,['tcp keepalive']
cleanup issue,2,cleanup issue,2,2,['cleanup issue']
godeps,2,godeps,2,2,['godeps']
map write,2,map write,2,2,['map write']
flexbox,2,flexbox,2,2,['flexbox']
architecture compatibility,2,architecture compatibility,2,2,['architecture compatibility']
stuck,2,stuck,2,2,['stuck']
shell script,2,shell script,2,2,['shell script']
v8 compatibility,2,v8 compatibility,2,2,['v8 compatibility']
structured clone,2,structured clone,2,2,['structured clone']
contributor recognition,2,contributor recognition,2,2,['contributor recognition']
key management,2,key management,2,2,['key management']
discussion,2,discussion,2,2,['discussion']
html formatting,2,html formatting,2,2,['html formatting']
console api,2,console api,2,2,['console api']
private registry,2,private registry,2,2,['private registry']
code consistency,2,code consistency,2,2,['code consistency']
port conflict,2,port conflict,2,2,['port conflict']
url pattern,2,url pattern,2,2,['url pattern']
publish failure,2,publish failure,2,2,['publish failure']
async io,2,async io,2,2,['async io']
os incompatibility,2,os incompatibility,2,2,['os incompatibility']
path processing,2,path processing,2,2,['path processing']
footnote,2,footnote,2,2,['footnote']
async recursion,2,async recursion,2,2,['async recursion']
regression test,2,regression test,2,2,['regression test']
beginner,2,beginner,2,2,['beginner']
dylib,2,dylib,2,2,['dylib']
unimplemented,2,unimplemented,2,2,['unimplemented']
target triple,2,target triple,2,2,['target triple']
run make,2,run make,2,2,['run make']
tcx,2,tcx,2,2,['tcx']
component missing,2,component missing,2,2,['component missing']
ptr metadata,2,ptr metadata,2,2,['ptr metadata']
git dependency,2,git dependency,2,2,['git dependency']
uefi,2,uefi,2,2,['uefi']
lang attribute,2,lang attribute,2,2,['lang attribute']
feature interaction,2,feature interaction,2,2,['feature interaction']
upgrade regression,2,upgrade regression,2,2,['upgrade regression']
sized trait,2,sized trait,2,2,['sized trait']
type instantiation,2,type instantiation,2,2,['type instantiation']
enum update,2,enum update,2,2,['enum update']
test order,2,test order,2,2,['test order']
static mut,2,static mut,2,2,['static mut']
reentrancy,2,reentrancy,2,2,['reentrancy']
private items,2,private items,2,2,['private items']
lint warning,2,lint warning,2,2,['lint warning']
address sanitizer,2,address sanitizer,2,2,['address sanitizer']
parentheses,2,parentheses,2,2,['parentheses']
vec,2,vec,2,2,['vec']
vt100,2,vt100,2,2,['vt100']
functional bug,2,functional bug,2,2,['functional bug']
template migration,2,template migration,2,2,['template migration']
english,2,english,2,2,['english']
command suggestion,2,command suggestion,2,2,['command suggestion']
third party integration,2,third party integration,2,2,['third party integration']
template compiler,2,template compiler,2,2,['template compiler']
nan handling,2,nan handling,2,2,['nan handling']
device dispatch,2,device dispatch,2,2,['device dispatch']
mse loss,2,mse loss,2,2,['mse loss']
tensor strides,2,tensor strides,2,2,['tensor strides']
tensor prop,2,tensor prop,2,2,['tensor prop']
device type,2,device type,2,2,['device type']
view operation,2,view operation,2,2,['view operation']
complex types,2,complex types,2,2,['complex types']
device mode,2,device mode,2,2,['device mode']
not implemented,2,not implemented,2,2,['not implemented']
gradient comparison,2,gradient comparison,2,2,['gradient comparison']
backend extension,2,backend extension,2,2,['backend extension']
jacobian,2,jacobian,2,2,['jacobian']
optimizer state,2,optimizer state,2,2,['optimizer state']
spectral normalization,2,spectral normalization,2,2,['spectral normalization']
cpp issue,2,cpp issue,2,2,['cpp issue']
numpy compatibility,2,numpy compatibility,2,2,['numpy compatibility']
mesh,2,mesh,2,2,['mesh']
empty tensor,2,empty tensor,2,2,['empty tensor']
name error,2,name error,2,2,['name error']
op consistency,2,op consistency,2,2,['op consistency']
css custom properties,2,css custom properties,2,2,['css custom properties']
css import,2,css import,2,2,['css import']
postcss plugin,2,postcss plugin,2,2,['postcss plugin']
prefix,2,prefix,2,2,['prefix']
p2p network,2,p2p network,2,4,"['p2p network', 'p2p networking']"
user suggestion,2,user suggestion,2,2,['user suggestion']
svelte transition,2,svelte transition,2,2,['svelte transition']
svelte bindings,2,svelte bindings,2,2,['svelte bindings']
svelte class,2,svelte class,2,2,['svelte class']
svelte template,2,svelte template,2,2,['svelte template']
rest props,2,rest props,2,2,['rest props']
copyright update,2,copyright update,2,2,['copyright update']
type resolution,2,type resolution,2,2,['type resolution']
pulsar reactive,2,pulsar reactive,2,2,['pulsar reactive']
jvm tool mode,2,jvm tool mode,2,2,['jvm tool mode']
prohibition,2,prohibition,2,2,['prohibition']
space management,2,space management,2,2,['space management']
platform dependencies,2,platform dependencies,2,2,['platform dependencies']
test configuration,2,test configuration,2,2,['test configuration']
access token,2,access token,2,2,['access token']
spring data gemfire,2,spring data gemfire,2,2,['spring data gemfire']
log level,2,log level,2,2,['log level']
condition evaluation,2,condition evaluation,2,2,['condition evaluation']
scope restart,2,scope restart,2,2,['scope restart']
temp directory,2,temp directory,2,2,['temp directory']
h2,2,h2,2,2,['h2']
backoff,2,backoff,2,2,['backoff']
rest assured,2,rest assured,2,2,['rest assured']
build helper,2,build helper,2,2,['build helper']
jsonassert,2,jsonassert,2,2,['jsonassert']
httpcore,2,httpcore,2,2,['httpcore']
maven integration,2,maven integration,2,2,['maven integration']
connection details,2,connection details,2,2,['connection details']
bom conflict,2,bom conflict,2,2,['bom conflict']
enterprise to develocity,2,enterprise to develocity,2,2,['enterprise to develocity']
environment configuration,2,environment configuration,2,2,['environment configuration']
json bind,2,json bind,2,2,['json bind']
resolution algorithm,2,resolution algorithm,2,2,['resolution algorithm']
tag validation,2,tag validation,2,2,['tag validation']
ci system tests,2,ci system tests,2,2,['ci system tests']
image upgrade,2,image upgrade,2,2,['image upgrade']
profile integ tests,2,profile integ tests,2,2,['profile integ tests']
geo shape,2,geo shape,2,2,['geo shape']
spatial plugin,2,spatial plugin,2,2,['spatial plugin']
repository verification,2,repository verification,2,2,['repository verification']
text field mapper,2,text field mapper,2,2,['text field mapper']
null values,2,null values,2,2,['null values']
scroll api,2,scroll api,2,2,['scroll api']
ticket validation,2,ticket validation,2,2,['ticket validation']
metrics test,2,metrics test,2,2,['metrics test']
shard management,2,shard management,2,2,['shard management']
dense vector,2,dense vector,2,2,['dense vector']
math error,2,math error,2,2,['math error']
tab completion,2,tab completion,2,2,['tab completion']
handler mapping,2,handler mapping,2,2,['handler mapping']
savepoint,2,savepoint,2,2,['savepoint']
junit jupiter,2,junit jupiter,2,2,['junit jupiter']
webtestclient,2,webtestclient,2,2,['webtestclient']
spring boot compatibility,2,spring boot compatibility,2,2,['spring boot compatibility']
url handlers,2,url handlers,2,2,['url handlers']
spring mockito,2,spring mockito,2,2,['spring mockito']
uri template,2,uri template,2,2,['uri template']
advice,2,advice,2,2,['advice']
disk space,2,disk space,2,2,['disk space']
datetime formatting,2,datetime formatting,2,2,['datetime formatting']
duplicates,2,duplicates,2,2,['duplicates']
